n,q,t,beta,seed,model,alpha,plateau,fitted_plateau,fitted_slope_len,delta,true_k,model_k,true_cost,model_cost,cost_error,bound_holds,true_d,model_d,seconds
200,13,150,20,6,GSA,0.7499999999999997,110,-1,-1,18.688326033905852,73,92,111.06809583775694,101.5434997627482,9.524596075008745,True,37,21,3.69
200,13,150,20,6,TGSA,0.7499999999999997,110,-1,-1,40.94351842819052,73,95,111.06809583775694,127.08920423808581,16.02110840032887,True,37,15,3.69
200,13,150,20,6,ZGSA,0.7499999999999997,110,109,82,0.9625509038261839,73,72,111.06809583775694,111.42052807637177,0.3524322386148242,True,37,37,3.69
200,13,150,20,7,GSA,0.75,101,-1,-1,18.711304522833956,71,92,111.44323678955114,101.5728046355208,9.87043215403034,True,37,21,4.021
200,13,150,20,7,TGSA,0.75,101,-1,-1,40.94351842819067,71,95,111.44323678955114,127.08920423808583,15.645967448534691,True,37,15,4.021
200,13,150,20,7,ZGSA,0.75,101,110,80,0.9408283702569964,71,71,111.44323678955114,111.89119181729622,0.4479550277450812,True,37,37,4.021
200,13,150,20,8,GSA,0.75,107,-1,-1,18.757277184482362,70,92,111.12016573678346,101.63143438449706,9.488731352286408,True,37,21,4.057
200,13,150,20,8,TGSA,0.75,107,-1,-1,40.94351842819066,70,95,111.12016573678346,127.08920423808581,15.96903850130235,True,37,15,4.057
200,13,150,20,8,ZGSA,0.75,107,108,85,0.7454677099521003,70,72,111.12016573678346,110.96792638995905,0.1522393468244161,True,37,37,4.057
200,13,150,20,9,GSA,0.7500000000000001,108,-1,-1,18.677651452016235,71,92,111.28740785171158,101.5298862796022,9.757521572109383,True,37,21,3.768
200,13,150,20,9,TGSA,0.7500000000000001,108,-1,-1,40.943518428190714,71,95,111.28740785171158,127.08920423808593,15.801796386374349,True,37,15,3.768
200,13,150,20,9,ZGSA,0.7500000000000001,108,108,85,0.7375480054708881,71,72,111.28740785171158,110.96792638995902,0.3194814617525594,True,37,37,3.768
256,1031,192,20,3,GSA,0.7500000000011555,92,-1,-1,32.04779507345732,109,123,255.3039050275292,232.2177237788566,23.086181248672602,True,19,12,27.419
256,1031,192,20,3,TGSA,0.7500000000011555,92,-1,-1,63.18045681980877,109,123,255.3039050275292,198.22568617874342,57.07821884878578,True,19,15,27.419
256,1031,192,20,3,ZGSA,0.7500000000011555,92,97,147,1.061125018391948,109,108,255.3039050275292,255.24172939386244,0.06217563366675449,True,19,19,27.419
256,1031,192,20,0,GSA,0.7499999999964732,92,-1,-1,32.621332884093576,106,123,256.27151422076054,233.08978485073732,23.18172937002322,True,19,12,28.746
256,1031,192,20,0,TGSA,0.7499999999964732,92,-1,-1,64.46730584454485,106,123,256.27151422076054,198.22568617874325,58.04582804201729,True,19,15,28.746
256,1031,192,20,0,ZGSA,0.7499999999964732,92,98,147,1.0510437974926958,106,108,256.27151422076054,256.5062292753023,0.23471505454176622,True,19,19,28.746
256,1031,192,20,5,GSA,0.7500000000003635,95,-1,-1,32.8221397677798,107,123,256.51768764265296,233.39511060469343,23.12257703795953,True,19,12,27.662
256,1031,192,20,5,TGSA,0.7500000000003635,95,-1,-1,64.90573227826923,107,123,256.51768764265296,198.22568617874308,58.292001463909884,True,19,15,27.662
256,1031,192,20,5,ZGSA,0.7500000000003635,95,98,147,0.8572250903517897,107,108,256.51768764265296,256.5062292720122,0.011458370640752946,True,19,19,27.662
256,1031,192,20,4,GSA,0.7500000000001034,98,-1,-1,32.270632278685696,108,123,256.057622995531,232.5565465163804,23.501076479150612,True,19,12,28.373
256,1031,192,20,4,TGSA,0.7500000000001034,98,-1,-1,63.840514378117945,108,123,256.057622995531,198.22568617874387,57.831936816787135,True,19,15,28.373
256,1031,192,20,4,ZGSA,0.7500000000001034,98,97,148,0.9643417588144736,108,108,256.057622995531,255.28589795376868,0.7717250417623234,True,19,19,28.373
256,1031,192,20,8,GSA,0.7499999999992364,94,-1,-1,31.536531653016382,108,123,254.74238112513976,231.43770437009897,23.304676755040788,True,19,12,27.756
256,1031,192,20,8,TGSA,0.7499999999992364,94,-1,-1,62.03329896199676,108,123,254.74238112513976,198.2256861787442,56.516694946395546,True,19,15,27.756
256,1031,192,20,8,ZGSA,0.7499999999992364,94,96,149,1.0717317666971837,108,109,254.74238112513976,254.0700260699423,0.6723550551974711,True,19,19,27.756
256,1031,192,20,7,GSA,0.7500000000003596,96,-1,-1,32.61557812918741,108,123,256.4915726250281,233.08103477500143,23.410537850026657,True,19,12,28.677
256,1031,192,20,7,TGSA,0.7500000000003596,96,-1,-1,64.35622472570074,108,123,256.4915726250281,198.22568617874322,58.26588644628487,True,19,15,28.677
256,1031,192,20,7,ZGSA,0.7500000000003596,96,98,146,0.9194619404367899,108,108,256.4915726250281,256.4626712373031,0.02890138772499995,True,19,19,28.677
256,1031,192,20,9,GSA,0.7499999999715582,98,-1,-1,32.7757068101038,106,123,256.5582163784004,233.32450956543914,23.23370681296126,True,19,12,28.073
256,1031,192,20,9,TGSA,0.7499999999715582,98,-1,-1,64.8739864550862,106,123,256.5582163784004,198.22568617874313,58.33253019965727,True,19,15,28.073
256,1031,192,20,9,ZGSA,0.7499999999715582,98,98,147,1.0255394612242412,106,108,256.5582163784004,256.50622929637075,0.05198708202965463,True,19,19,28.073
256,1031,192,20,6,GSA,0.7499999999983475,95,-1,-1,31.8648854963471,109,123,254.81202375290826,231.93961077996804,22.872412972940225,True,19,12,29.209
256,1031,192,20,6,TGSA,0.7499999999983475,95,-1,-1,62.60851273887204,109,123,254.81202375290826,198.22568617874435,56.586337574163906,True,19,15,29.209
256,1031,192,20,6,ZGSA,0.7499999999983475,95,96,151,0.7063752802272631,109,109,254.81202375290826,254.14520814482768,0.6668156080805829,True,19,19,29.209
200,31,100,20,0,GSA,0.5000000000161009,21,-1,-1,15.377961781557168,93,96,184.9924766023834,170.53319184484266,14.459284757540729,True,15,10,7.992
200,31,100,20,0,TGSA,0.5000000000161009,21,-1,-1,58.230388055875764,93,95,184.9924766023834,127.08920423808613,57.903272364297266,True,15,15,7.992
200,31,100,20,0,ZGSA,0.5000000000161009,21,61,79,29.10095756807472,93,97,184.9924766023834,171.39487755681773,13.597599045565659,True,15,15,7.992
200,31,100,20,1,GSA,0.49999999997962097,17,-1,-1,14.135369950913084,93,96,186.81951455578428,172.9596856262219,13.859828929562383,True,15,10,7.875
200,31,100,20,1,TGSA,0.49999999997962097,17,-1,-1,59.83668289630123,93,95,186.81951455578428,127.08920423808583,59.730310317698454,True,15,15,7.875
200,31,100,20,1,ZGSA,0.49999999997962097,17,69,62,29.996864917761414,93,98,186.81951455578428,177.8824392900532,8.937075265731067,True,15,15,7.875
200,31,100,20,3,GSA,0.5000000000041197,20,-1,-1,15.508408257330323,95,96,187.6184883057642,172.1668739890361,15.451614316728097,True,15,10,7.556
200,31,100,20,3,TGSA,0.5000000000041197,20,-1,-1,60.529284067678375,95,95,187.6184883057642,127.08920423808583,60.529284067678375,True,15,15,7.556
200,31,100,20,3,ZGSA,0.5000000000041197,20,82,37,29.9091974581074,95,99,187.6184883057642,189.31410088714372,1.695612581379521,True,15,15,7.556
200,31,100,20,4,GSA,0.5000000013736972,18,-1,-1,15.151065853848735,94,96,189.14785225638798,174.28501657060232,14.862835685785655,True,15,10,7.979
200,31,100,20,4,TGSA,0.5000000013736972,18,-1,-1,62.17268445148622,94,95,189.14785225638798,127.08920423808597,62.05864801830201,True,15,15,7.979
200,31,100,20,4,ZGSA,0.5000000013736972,18,76,49,30.465789526664437,94,98,189.14785225638798,184.20133568748886,4.9465165688991135,True,15,15,7.979
200,31,100,20,2,GSA,0.49999999917399907,20,-1,-1,15.353170569892825,92,96,186.71123158600685,171.73634829345818,14.974883292548668,True,15,10,8.209
200,31,100,20,2,TGSA,0.49999999917399907,20,-1,-1,59.76636797647707,92,95,186.71123158600685,127.08920423808613,59.62202734792072,True,15,15,8.209
200,31,100,20,2,ZGSA,0.49999999917399907,20,68,64,30.77556179474273,92,98,186.71123158600685,177.03338053579668,9.677851050210165,True,15,15,8.209
200,31,150,20,0,GSA,0.7500000000000034,96,-1,-1,19.154884322026703,76,93,127.97286522400483,116.59242968857696,11.380435535427878,True,29,17,5.308
200,31,150,20,0,TGSA,0.7500000000000034,96,-1,-1,27.999250549654086,76,95,127.97286522400483,127.08920423808583,0.8836609859190077,True,29,15,5.308
200,31,150,20,0,ZGSA,0.7500000000000034,96,95,99,0.5171288045036988,76,77,127.97286522400483,128.26404868292477,0.2911834589199316,True,29,29,5.308
200,31,100,20,5,GSA,0.5000000000381862,17,-1,-1,14.491092401232763,94,96,188.35344026141559,174.1012905474237,14.252149713991884,True,15,10,7.682
200,31,100,20,5,TGSA,0.5000000000381862,17,-1,-1,61.30964385801255,94,95,188.35344026141559,127.08920423808583,61.26423602332976,True,15,15,7.682
200,31,100,20,5,ZGSA,0.5000000000381862,17,78,45,30.31593062837436,94,98,188.35344026141559,185.90664946309616,2.4467907983194266,True,15,15,7.682
200,31,150,20,1,GSA,0.7499999999999998,95,-1,-1,19.136577301491002,76,93,128.07170965115887,116.56746078020996,11.504248870948913,True,29,17,5.51
200,31,150,20,1,TGSA,0.7499999999999998,95,-1,-1,27.999250549653432,76,95,128.07170965115887,127.08920423808597,0.9825054130729001,True,29,15,5.51
200,31,150,20,1,ZGSA,0.7499999999999998,95,95,101,0.24152597006388987,76,77,128.07170965115887,128.2889475800485,0.2172379288896309,True,29,29,5.51
256,1031,128,20,7,GSA,0.49999929553983985,10,-1,-1,10.19226314266345,124,124,352.360653738621,342.22126478121186,10.139388957409153,True,10,7,36.818
256,1031,128,20,7,TGSA,0.49999929553983985,10,-1,-1,154.20861897522894,124,123,352.360653738621,198.22568617874367,154.13496755987734,True,10,15,36.818
256,1031,128,20,7,ZGSA,0.49999929553983985,10,41,174,21.116143725100315,124,125,352.360653738621,335.25419639286014,17.106457345760873,True,10,10,36.818
200,31,150,20,2,GSA,0.7499999999999999,97,-1,-1,18.918248892495583,78,93,128.1245876605165,116.26968309279171,11.854904567724802,True,29,17,5.404
200,31,150,20,2,TGSA,0.7499999999999999,97,-1,-1,27.999250549653475,78,95,128.1245876605165,127.0892042380861,1.0353834224304137,True,29,15,5.404
200,31,150,20,2,ZGSA,0.7499999999999999,97,94,106,0.48315065769378407,78,78,128.1245876605165,127.67085181638228,0.4537358441342292,True,29,29,5.404
200,31,100,20,6,GSA,0.49999999983812193,18,-1,-1,14.775512730300779,95,96,187.73825621183335,173.1404740071546,14.597782204678737,True,15,10,7.901
200,31,100,20,6,TGSA,0.49999999983812193,18,-1,-1,60.64905197374709,95,95,187.73825621183335,127.08920423808625,60.64905197374709,True,15,15,7.901
200,31,100,20,6,ZGSA,0.49999999983812193,18,64,72,30.434277081111418,95,98,187.73825621183335,173.6342740214224,14.103982190410932,True,15,15,7.901
200,31,150,20,4,GSA,0.7499999999999999,94,-1,-1,19.487250069724467,77,93,128.64562255265494,117.04574267477616,11.599879877878777,True,29,17,5.203
200,31,150,20,4,TGSA,0.7499999999999999,94,-1,-1,27.999250549653475,77,95,128.64562255265494,127.0892042380861,1.5564183145688446,True,29,15,5.203
200,31,150,20,4,ZGSA,0.7499999999999999,94,96,97,0.5368120024990048,77,77,128.64562255265494,128.88984037384049,0.24421782118554347,True,29,29,5.203
200,31,150,20,3,GSA,0.7499999999999998,96,-1,-1,19.219958654130387,77,93,128.31740227920116,116.68118444250628,11.636217836694883,True,29,17,5.785
200,31,150,20,3,TGSA,0.7499999999999998,96,-1,-1,27.999250549653432,77,95,128.31740227920116,127.08920423808597,1.228198041115192,True,29,15,5.785
200,31,150,20,3,ZGSA,0.7499999999999998,96,95,100,0.2043609925533616,77,77,128.31740227920116,128.27764213486867,0.0397601443324902,True,29,29,5.785
200,31,100,20,7,GSA,0.4999999999435562,19,-1,-1,15.038562331661865,94,96,187.05068011038588,172.2902190514364,14.760461058949488,True,15,10,8.054
200,31,100,20,7,TGSA,0.4999999999435562,19,-1,-1,60.030410229000424,94,95,187.05068011038588,127.089204238086,59.961475872299886,True,15,15,8.054
200,31,100,20,7,ZGSA,0.4999999999435562,19,53,94,30.577107413643034,94,97,187.05068011038588,164.300368868347,22.75031124203889,True,15,15,8.054
200,31,100,20,8,GSA,0.4999999999887189,20,-1,-1,15.343921849949368,92,96,186.59107773027827,171.7106983542468,14.88037937603147,True,15,10,8.171
200,31,100,20,8,TGSA,0.4999999999887189,20,-1,-1,59.67585006931296,92,95,186.59107773027827,127.08920423808627,59.501873492192004,True,15,15,8.171
200,31,100,20,8,ZGSA,0.4999999999887189,20,47,106,30.13546452448074,92,96,186.59107773027827,159.20397023305145,27.387107497226822,True,15,15,8.171
200,31,150,20,6,GSA,0.7500000000000002,94,-1,-1,18.95014866629527,78,93,128.06713843821817,116.31319113261772,11.753947305600448,True,29,17,5.329
200,31,150,20,6,TGSA,0.7500000000000002,94,-1,-1,27.999250549653603,78,95,128.06713843821817,127.0892042380862,0.9779342001319691,True,29,15,5.329
200,31,150,20,6,ZGSA,0.7500000000000002,94,95,99,0.4270954410725931,78,77,128.06713843821817,128.26404868292622,0.19691024470805019,True,29,29,5.329
200,31,150,20,5,GSA,0.7499999999999992,93,-1,-1,19.108422914655513,77,93,128.29686480358922,116.52906106757281,11.767803736016404,True,29,17,5.506
200,31,150,20,5,TGSA,0.7499999999999992,93,-1,-1,27.999250549653347,77,95,128.29686480358922,127.08920423808593,1.2076605655032893,True,29,15,5.506
200,31,150,20,5,ZGSA,0.7499999999999992,93,95,100,0.2598936447390603,77,77,128.29686480358922,128.2776421348687,0.019222668720516367,True,29,29,5.506
200,31,150,20,7,GSA,0.7500000000000011,95,-1,-1,19.629555888285005,77,93,128.66986204344508,117.23934300995231,11.430519033492772,True,29,17,5.668
200,31,150,20,7,TGSA,0.7500000000000011,95,-1,-1,27.999250549653702,77,95,128.66986204344508,127.08920423808625,1.5806578053588254,True,29,15,5.668
200,31,150,20,7,ZGSA,0.7500000000000011,95,96,97,0.6315575983941244,77,77,128.66986204344508,128.88984037384012,0.2199783303950369,True,29,29,5.668
200,31,100,20,9,GSA,0.5000000000393766,18,-1,-1,14.608082545405324,94,96,187.08061807050433,172.63021054860832,14.450407521896011,True,15,10,8.259
200,31,100,20,9,TGSA,0.5000000000393766,18,-1,-1,60.06136107230607,94,95,187.08061807050433,127.08920423808567,59.99141383241866,True,15,15,8.259
200,31,100,20,9,ZGSA,0.5000000000393766,18,73,55,29.627741961107404,94,98,187.08061807050433,181.64018051204246,5.440437558461866,True,15,15,8.259
200,31,150,20,8,GSA,0.7500000000000002,93,-1,-1,19.38638057887882,77,93,128.49155541887143,116.90816697720635,11.583388441665079,True,29,17,5.384
200,31,150,20,8,TGSA,0.7500000000000002,93,-1,-1,27.999250549653603,77,95,128.49155541887143,127.0892042380862,1.4023511807852316,True,29,15,5.384
200,31,150,20,8,ZGSA,0.7500000000000002,93,95,105,0.3963970227796665,77,77,128.49155541887143,128.31149752461198,0.1800578942594484,True,29,29,5.384
200,31,150,20,9,GSA,0.7499999999999998,93,-1,-1,19.14231482700375,77,93,128.42398199224306,116.57528617993268,11.848695812310382,True,29,17,5.693
200,31,150,20,9,TGSA,0.7499999999999998,93,-1,-1,27.999250549653432,77,95,128.42398199224306,127.08920423808597,1.3347777541570878,True,29,15,5.693
200,31,150,20,9,ZGSA,0.7499999999999998,93,95,102,0.23109781636347293,77,77,128.42398199224306,128.2979772934139,0.12600469882914922,True,29,29,5.693
256,1031,128,20,8,GSA,0.5000019133465677,10,-1,-1,9.776899688215337,125,124,349.229305501104,339.4563696768954,9.772935824208616,True,10,7,41.9
256,1031,128,20,8,TGSA,0.5000019133465677,10,-1,-1,151.06272786784177,125,123,349.229305501104,198.22568617874373,151.0036193223603,True,10,15,41.9
256,1031,128,20,8,ZGSA,0.5000019133465677,10,43,171,18.96692613588607,125,125,349.229305501104,339.0154531117932,10.21385238931083,True,10,10,41.9
256,1031,128,20,3,GSA,0.49999669084554565,11,-1,-1,10.695122596209394,124,124,350.9981474211383,340.3052768561352,10.69287056500309,True,10,7,45.717
256,1031,128,20,3,TGSA,0.49999669084554565,11,-1,-1,152.83884726882653,124,123,350.9981474211383,198.22568617874316,152.77246124239514,True,10,15,45.717
256,1031,128,20,3,ZGSA,0.49999669084554565,11,42,172,19.829953725881495,124,125,350.9981474211383,336.9807785818575,14.017368839280778,True,10,10,45.717
256,1031,128,20,5,GSA,0.5000004485281936,10,-1,-1,9.979950839519582,124,124,350.6914024293403,340.8080789361815,9.883323493158798,True,10,7,44.793
256,1031,128,20,5,TGSA,0.5000004485281936,10,-1,-1,152.49150133808274,124,123,350.6914024293403,198.22568617874407,152.46571625059624,True,10,15,44.793
256,1031,128,20,5,ZGSA,0.5000004485281936,10,39,179,19.65149925319166,124,125,350.6914024293403,332.0859743611202,18.605428068220135,True,10,10,44.793
200,127,150,20,1,GSA,0.7499999999999873,79,-1,-1,18.56483346679775,83,95,151.78255803444915,138.4033925632923,13.379165471156853,True,21,13,7.411
200,127,150,20,1,TGSA,0.7499999999999873,79,-1,-1,29.65133148955283,83,95,151.78255803444915,127.08920423808577,24.693353796363382,True,21,15,7.411
200,127,150,20,1,ZGSA,0.7499999999999873,79,78,116,0.3980294145705585,83,83,151.78255803444915,151.49386891748708,0.28868911696207533,True,21,21,7.411
200,127,150,20,0,GSA,0.7499999999999983,77,-1,-1,18.376446868578995,84,95,151.13511956798595,138.1202165048739,13.014903063112058,True,21,13,7.569
200,127,150,20,0,TGSA,0.7499999999999983,77,-1,-1,29.157027352187555,84,95,151.13511956798595,127.08920423808551,24.04591532990044,True,21,15,7.569
200,127,150,20,0,ZGSA,0.7499999999999983,77,77,123,0.671905300128472,84,84,151.13511956798595,150.7065050808746,0.42861448711136063,True,21,21,7.569
200,127,150,20,3,GSA,0.7500000000000125,77,-1,-1,18.126217757910688,83,95,151.04185709839817,137.74408097555926,13.297776122838911,True,21,13,7.386
200,127,150,20,3,TGSA,0.7500000000000125,77,-1,-1,28.53443018032081,83,95,151.04185709839817,127.08920423808627,23.9526528603119,True,21,15,7.386
200,127,150,20,3,ZGSA,0.7500000000000125,77,77,118,0.41211496276596904,83,84,151.04185709839817,150.65768053069127,0.384176567706902,True,21,21,7.386
200,127,150,20,2,GSA,0.749999999999998,75,-1,-1,18.143731513806607,83,95,151.15647194647255,137.77040703268574,13.38606491378681,True,21,13,7.617
200,127,150,20,2,TGSA,0.749999999999998,75,-1,-1,28.622971031638656,83,95,151.15647194647255,127.08920423808638,24.06726770838617,True,21,15,7.617
200,127,150,20,2,ZGSA,0.749999999999998,75,77,119,0.49629049752068966,83,84,151.15647194647255,150.6739767500456,0.48249519642695304,True,21,21,7.617
200,127,150,20,4,GSA,0.7500000000000006,78,-1,-1,18.147409680754677,84,95,150.88167943988208,137.77593592287587,13.105743517006204,True,21,13,7.322
200,127,150,20,4,TGSA,0.7500000000000006,78,-1,-1,28.507995722182628,84,95,150.88167943988208,127.08920423808621,23.792475201795867,True,21,15,7.322
200,127,150,20,4,ZGSA,0.7500000000000006,78,77,117,0.34026941938948596,84,84,150.88167943988208,150.63809678212863,0.2435826577534499,True,21,21,7.322
200,127,150,20,6,GSA,0.7500000000000022,76,-1,-1,18.428461931367117,84,95,151.44254702931525,138.19840370465008,13.244143324665174,True,21,13,7.11
200,127,150,20,6,TGSA,0.7500000000000022,76,-1,-1,29.31804743448602,84,95,151.44254702931525,127.08920423808584,24.35334279122941,True,21,15,7.11
